	 	 	 	 	Thds 	de recta fide ad Theodosium 	 	 	 				
	 	 	 	 	Chr. Un 	quod unus sit Christus 	 	 	 				
	 	 	 	 	Inc. Unigen 	de incarnatione unigeniti dialogus 	 	 	 				
	 	 	 	 	Cor 	Explanatio in 1, 2Ep. Cor 	 	 	 				
	 	 	 	 	Defunct 	advuersus negantes offerendum esse pro defunctis (fragmenta) 	 	 	 				
	 	 	 	 	Diod 	Fragmenta contra Diodorum Tarsensem 	 	 	 				
	 	 	 	 	Dogm 	de dogmatum solutione 	 	 	 				
	 	 	 	 	Ep. Calos 	Epistula ad Calosyrium 	 	 	 				
	 	 	 	 	Fr 	Fragmenta uaria 	 	 	 				
	 	 	 	 	Fr. Act. Ap 	Commentarii in Act. Ap 	 	 	 				
	 	 	 	 	Fr. Iac 	Fragmenta in Iacobum 	 	 	 				
	 	 	 	 	Fr. 1Io 	Fragmenta in 1Ep. Io 	 	 	 				
	 	 	 	 	Fr. Iudae 	Fragmentum in Ep. Iud 	 	 	 				
	 	 	 	 	Fr. 1, 2Petr 	Fragmenta in 1, 2Ep. Petr 	 	 	 				
	 	 	 	 	Heb 	Fragmenta explanationum in Ep. Hebr 	 	 	 				
	 	 	 	 	Hom. Diu 	Homiliae diuersae 	 	 	 				
	 	 	 	 	Resp 	Responsio ad Tiberium 	 	 	 				
	 	 	 	 	Rom 	Explanatio in Ep. Rom 	 	 	 				
	 	 	 	 	Synous 	contra synousiastas 	 	 	 				
	 	 	 	 	Thdr. Mops 	Fragmenta coantra Theodorum Mopsuestenum 	 	 	 				
	 	 	 	 	Dial. Trin 	de trinitate dialogi 	 	 	 				
	 	 	 	 	Ep 	Epistulae 	 	 	 				
	 	 	 	 	Hom. Diu 	Homilia de incarnatione 	 	 	 				
	 	 	 	 	Ep. Domn 	ad Domnum 	 	 	 				
	 	 	 	 	Ep. Lib 	ad episcopos Libyae 	 	 	 				
	 	 	 	 	Ep. Fest 	Epistulae Festales 	 	 	 				
	 	 	 	 	Ep. Phot 	Epistula ad Photium presbyterum 	 	 	 				
	 	 	 	 	Ep. Thds 	Epistula ad Theodosium imperatorem 	 	 	 				
	 	 	 	 	Fr. Ps 	Fragmentum in Ps 	 	 	 				
	 	 	 	 	Pr. Ps 	Prooemium in Psalmos 	 	 	 				
	 	 	 	 	Fr. Ps. Laud 	Fragmenta in Psalmos ex codice Laudiano 	 	 	 				
	 	 	 	 	Io 	Fragmenta in Eu. Io 	 	 	 				
	 	 	 	 	Luc 	Fragmenta in Eu. Luc 	 	 	 				
	 	 	 	 	Mt 	Fragmenta in Eu. Matt 	 	 	 				
CYR. H.	Cyrillus Hierosolymitanus	 IV d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Catech 	Catecheses ad illuminandos 	 	 	 				
	 	 	 	 	Ep. Const 	Epistula ad Constantium 	 	 	 				
	 	 	 	 	Hom 	Homilia in paralyticum 	 	 	 				
	 	 	 	 	Occurs 	In occursum domini 	 	 	 				
	 	 	 	 	Procatech 	Procatechesis 	 	 	 				
	 	 	 	 	Ep. Iul 	Epistula ad Iulium papam 	 	 	 				
	 	 	 	 	Myst 	Mystagogiae 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
CYR. S.	Cyrillus Scythopolitanus	 VI d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	V. Abr 	Vita Abramii 	 	 	 				
	 	 	 	 	V. Cyriac 	Vita Cyriaci 	 	 	 				
	 	 	 	 	V. Euthym 	Vita Euthymii 	 	 	 				
	 	 	 	 	V. Io 	Vita Iohannis Hesychastis 	 	 	 				
	 	 	 	 	V. Sab 	vita Sabae 	 	 	 				
	 	 	 	 	V. Thds 	Vita Theodosii 	 	 	 				
	 	 	 	 	V. Thgn 	Vita Theognii 	 	 	 				
CYRUS, FLAUIUS	Cyrus, Flauius	 V d. C. 	 	 epigrammaticus	 	 	 	 	 				
DAIM.	Daimachus	 IV/III a. C. 	 	 historiae Indicae scriptor 	 	 	 	 	 				
	 	 	 	 	Ind 	Indica 	 	 	 				
DALIO	Dalio	 IV/III a. C. 	 	 historicus	 	 	 	 	 				
DALMAT.	Dalmatius	 V d. C. 	 	 archimandrita 	 	 	 	 	 				
	 	 	 	 	Apol 	Apologia 	 	 	 				
	 	 	 	 	Ep. Eph 	Epistulae ad synodum Ephesinam 	 	 	 				
DAMAG.	Damagetus	 III a. C. 	 	 epigrammaticus 	 	 	 	 	 				
DAM.	Damascius	 V/VI d. C. 	 	 philosophus 	 	 	 	 	 				
	 	 	 	 	in Phd 	in Platonis Phaedonem 	 	 	 				
	 	 	 	 	in Phlb 	in Platonis Philebum 	 	 	 				
	 	 	 	 	in Prm 	in Platonis Parmenidem 	 	 	 				
	 	 	 	 	Hist. Phil 	Historiae Philosophicae fragmenta 	 	 	 				
	 	 	 	 	Pr 	de principiis 	 	 	 				
DAMASTES	Damastes	 V a. C. 	 	 historicus	 	 	 	 	 				
DAM. PAPA	Damasus	 IV d. C. 	 	 papa 	 	 	 	 	 				
	 	 	 	 	Anath 	Anathemata 	 	 	 				
	 	 	 	 	Ep. Illyr 	Epistula ad Illyricos 	 	 	 				
	 	 	 	 	Ep. Orient 	Epistula ad episcopos orientales 	 	 	 				
DAMIAN.	Damianus	 IV d. C. 	 	 opticus 	 	 	 	 	 				
	 	 	 	 	Opt 	Optica 	 	 	 				
DAMIG.	Damigero-Evax	 V/VI d. C. 	 	 scriptores de lapidibus 	 	 	 	 	 				
DAMIPPUS	Damippus	 III a. C. ?	 	 pythagoricus	 	 	 	 	 				
DAMO	Damo	 heleníst. 	 	 historicus	 	 	 	 	 				
DAM. MUS.	Damo	 V a. C. 	 	 musicus 	 	 	 	 	 				
DAMOCH.	Damocharis	 VI d. C. 	 	 epigrammaticus 	 	 	 	 	 				
DAMOCR.	Damocrates	 I d. C. 	 	 poeta medicus 	 	 	 	 	 				
DAMOCRIT.	Damocritus	 I a. C. /	 	 historicus 	 	 	 	 	 				
DAMOX.	Damoxenus	 III a. C. 	 	 comicus 	 	 	 	 	 				
DANAIS	Danais	 VI a. C. ?	 	 poema epicum	 	 	 	 	 				
DAPH.	Daphitas Telmessensis	 III a. C. 	 	 epigrammaticus 	 	 	 	 	 				
DAUID	Dauid	 VI d. C. 	 	 philosophus	 	 	 	 	 				
	 	 	 	 	in Porph 	in Porphyrii Isagogen commentarium 	 	 	 				
	 	 	 	 	Prol 	Prolegomena Philosophiae 	 	 	 				
CHIRURG. FR. PAP.	De Re Chirurgica Fragmenta Papyracea	 	 	 	 	 	 	 	 				
COQUIN. FR. PAP.	De Re Coquinaria Fragmentum Papyraceum	 	 	 	 	 	 	 	 				
DE RE MEDICA FRAGMENTA PAPYRACEA	De Re Medica Fragmenta Papyracea	 	 	 (Medic. Fr. Pap. )	 	 	 	 	 				
OPHTH. FR. PAP.	De Re Ophthalmica Fragmenta Papyracea	 	 	 	 	 	 	 	 				
DEI(L)OCH.	Dei(l)ochus	 V/IV a. C. 	 	 historicus 	 	 	 	 	 				
DELLIUS, QUINTUS	Dellius, Quintus	 I a. C. 	 	 historicus	 	 	 	 	 				
DEMAD.	Demades	 IV a. C. 	 	 orator 	 	 	 	 	 				
DEMARATUS	Demaratus	 III/II a. C. 	 	 historicus	 	 	 	 	 				
DEMEAS	Demeas	 IV/III a. C. 	 	 historicus	 	 	 	 	 				
DEMETR.	Demetrius	 	 	 astrologus 	 	 	 	 	 				
DEMETR. COM. NOU.	Demetrius	 III a. C. 	 	 comicus nouae comoediae 	 	 	 	 	 				
DEMETR. COM. VET.	Demetrius	 V/IV a. C. 	 	 comicus ueteris comoediae 	 	 	 	 	 				
DEMETRIUS	Demetrius	 heleníst. 	 	 epicus	 	 	 	 	 				
DEM.	Demetrius	 a. Apio	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Aegyp 	de rebus Aegyptiis 	 	 	 				
DEM. $2	Demetrius	 III a. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Iud 	de Iudaeae regibus 	 	 	 				
DEM. $3	Demetrius	 II a. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Pamph 	de Pamphylia 	 	 	 				
DEMETR. $2	Demetrius	 III/I a. C. ?	 	 rhetor 	 	 	 	 	 				
	 	 	 	 	Eloc 	de elocutione 	 	 	 				
DEMETR. TRAG.	Demetrius	 V a. C. 	 	 tragicus 	 	 	 	 	 				
DEM. AL.	Demetrius Alexandrinus	 III d. C. 	 	 	 	 	 	 	 				
DEM. ANT.	Demetrius Antigonius	 a. St. Byz. 	 	 historicus 	 	 	 	 	 				
DEMETR. APAM.	Demetrius Apamensis	 II a. C. 	 	 medicus 	 	 	 	 	 				
DEMETR. BITH.	Demetrius Bithynius	 II a. C. 	 	 epigrammaticus 	 	 	 	 	 				
DEMETR. CALL.	Demetrius Callatinus	 III a. C. 	 	 historicus 	 	 	 	 	 				
DEMETR. IX.	Demetrius Ixio	 II a. C. 	 	 grammaticus 	 	 	 	 	 				
DEMETR. LAC.	Demetrius Laco	 II a. C. 	 	 epicureus 	 	 	 	 	 				
	 	 	 	 	Geom 	de geometria 	 	 	 				
	 	 	 	 	Po 	de poematis 	 	 	 				
DEMETR. MAGN.	Demetrius Magnesius	 I a. C. 	 	 historicus 	 	 	 	 	 				
DEM. PHAL.	Demetrius Phalereus	 IV/III a. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
DEM. SAL.	Demetrius Salaminius	 a. St. Byz. 	 	 historicus 	 	 	 	 	 				
DEMETRIUS SCEPSIUS	Demetrius Scepsius	 III/II a. C. 	 	 grammaticus	 	 	 	 	 				
DEM. SER.	Demetrius Seriphius	 III a. C. 	 	 historicus 	 	 	 	 	 				
DEMETR. TROEZ.	Demetrius Troezenius	 I a. C. /	 	 poeta philosophus 	 	 	 	 	 				
DEMIOPRATA	Demioprata	 	 		 	 	 	 	 				
DEMIURGUS	Demiurgus	 I a. C. 	 	 epigrammaticus	 	 	 	 	 				
DEMO	Demo	 IV/III a. C. 	 	 historicus	 	 	 	 	 				
DEMO HOM.	Demo	 V d. C. 	 	 homerica 	 	 	 	 	 				
DEMOCEDES	Democedes	 VI a. C. 	 	 pythagoricus	 	 	 	 	 				
DEMOCH.	Demochares	 IV/III a. C. 	 	 historicus 	 	 	 	 	 				
DEMOCH. $2	Democlides	 a. Ath. 	 	 historicus 	 	 	 	 	 				
DEMOCR.	Democritus	 	 	 epigrammaticus 	 	 	 	 	 				
DEMOCR. $2	Democritus	 V a. C. 	 	 philosophus 	 	 	 	 	 				
	 	 	 	 	Fr. O 	Fragmentum Orth 	 	 	 				
PS. DEMOCR.	Pseudo Democritus	 III a. C. 	 	 	 	 	 	 	 				
DEMOCR. EPH.	Democritus Ephesius	 III a. C. 	 	 historicus 	 	 	 	 	 				
DEMODAMAS	Demodamas	 IV/III a. C. 	 	 historicus	 	 	 	 	 				
DEMOD.	Demodocus	 VI a. C. 	 	 lyricus 	 	 	 	 	 				
DEMONAX	Demonax	 	 	 tragicus	 	 	 	 	 				
DEMONIC.	Demonicus	 IV a. C. ?	 	 comicus 	 	 	 	 	 				
DEMOPHILUS	Demophilus	 II/V d. C. 	 	 astrologus	 	 	 	 	 				
DEMOPH.	Demophilus	 	 	 gnomologus 	 	 	 	 	 				
	 	 	 	 	Sent 	Sententiae 	 	 	 				
	 	 	 	 	Sim 	Similitudines 	 	 	 				
D.	Demosthenes	 IV a. C. 	 	 orator 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistulae 	 	 	 				
	 	 	 	 	Prooem 	Prooemia 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	 Sch 	 Scholia 	 	 	 				
DEM. BITH.	Demosthenes Bithynus	 III a. C. 	 	 epicus 	 	 	 	 	 				
DEM. OPHTH.	Demosthenes	 I d. C. 	 	 ophthalmicus 	 	 	 	 	 				
DEMOSTR.	Demostratus	 I/II d. C. 	 	 uariae scientiae scriptor 	 	 	 	 	 				
DERCYL.	Dercylus	 a. Call. 	 	 historicus 	 	 	 	 	 				
DERCYL. HIST.	Dercylus	 a. Plu. 	 	 historicus 	 	 	 	 	 				
DEXICRATES	Dexicrates	 III a. C. 	 	 comicus	 	 	 	 	 				
DEXIPP.	Dexippus	 III d. C. 	 	 historicus 	 	 	 	 	 				
DEXIPP. $2	Dexippus	 IV d. C. 	 	 philosophus 	 	 	 	 	 				
	 	 	 	 	in Cat 	in Aristotelis Categorias commentarium 	 	 	 				
DIAD.	Diadochus Photicensis	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Ascens 	Sermo de ascensione Domini 	 	 	 				
	 	 	 	 	Perf 	de perfectione spirituali 	 	 	 				
	 	 	 	 	Vis 	Visio 	 	 	 				
DIAGOR.	Diagoras	 V a. C. 	 	 lyricus 	 	 	 	 	 				
DIALEX.	Dialexeis	 V a. C. 	 	 	 	 	 	 	 				
DIALOGI	Dialogi	 IV d. C. ?	 		 	 	 	 	 				
	 	 	 	 	Dial. Ath. et Zacch 	Dialogus Athanasii et Zacchaei 	 	 	 				
	 	 	 	 	Dial. Tim. et Aquil 	Dialogus Timothei et Aquilae 	 	 	 				
	 	 	 	 	Dial. Mont. et Orth 	Dialogus montanistae et orthodoxi 	 	 	 				
DICAEARCH. PHIL.	Dicaearchus	 IV a. C. 	 	 philosophus 	 	 	 	 	 				
PS. DICAEARCH.	Pseudo Dicaearchus	 III a. C. 	 	 	 	 	 	 	 				
DICAEOG.	Dicaeogenes	 IV a. C. 	 	 tragicus 	 	 	 	 	 				
DICTYS CRETENSIS	Dictys Cretensis	 II d. C. 	 		 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
DIDACHE	Didache	 II d. C. 	 		 	 	 	 	 				
DIDASC. PATR.	Didascalia CCCXVIII Patrum Nicaenorum	 IV d. C. 	 	 	 	 	 	 	 				
DID.	Didymus	 I a. C. 	 	 grammaticus 	 	 	 	 	 				
	 	 	 	 	CP 	Commentarii poetarumque recensiones 	 	 	 				
	 	 	 	 	Diorth 	de aristarchea diorthosi 	 	 	 				
	 	 	 	 	Fr. Lex 	Fragmenta 	 	 	 				
	 	 	 	 	Fr. Dub 	Dubiae sedis fragmenta 	 	 	 				
	 	 	 	 	OG 	Opuscula grammatica 	 	 	 				
	 	 	 	 	OH 	Opuscula historica 	 	 	 				
	 	 	 	 	in D 	in Demosthenem 	 	 	 				
	 	 	 	 	Plat 	de dubiis apud Platonem lectionibus 	 	 	 				
DIDYMUS	Didymus	 	 	 scriptor de mensuris (Didym. )	 	 	 	 	 				
	 	 	 	 	Mens 	Mensurae marmorum ac lignorum 	 	 	 				
DIDYM.	Didymus Alexandrinus	 IV d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Cor 	Fragmenta in 1, 2Ep. Cor 	 	 	 				
	 	 	 	 	Heb 	Fragmenta in Ep. Hebr 	 	 	 				
	 	 	 	 	Rom 	Fragmenta in Ep. Rom 	 	 	 				
	 	 	 	 	Eun 	contra Eunomium libri 	 	 	 				
	 	 	 	 	Gen 	in Genesin 	 	 	 				
	 	 	 	 	in Eccl 	in Ecclesiasten 	 	 	 				
	 	 	 	 	in Ps 	in Psalmos 	 	 	 				
	 	 	 	 	in Ps. cat 	Fragmenta in Psalmos e catenis 	 	 	 				
	 	 	 	 	in Zach 	in Zachariam 	 	 	 				
	 	 	 	 	Io 	Fragmenta in Eu. Io 	 	 	 				
	 	 	 	 	Trin 	de Trinitate 	 	 	 				
DIEUCH.	Dieuches	 III a. C. 	 	 medicus 	 	 	 	 	 				
DIEUCHID.	Dieuchidas	 IV a. C. 	 	 historicus 	 	 	 	 	 				
DIG.	Digesta	 	 	 	 	 	 	 	 				
DINARCHUS	Dinarchus	 IV a. C. 	 	 historicus	 	 	 	 	 				
DIN.	Dinarchus	 IV/III a. C. 	 	 orator 	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Fr. Inc 	Fragmenta incertae sedis 	 	 	 				
DINIAS	Dinias	 III a. C. 	 	 historicus	 	 	 	 	 				
DINO	Dino	 IV a. C. 	 	 historicus	 	 	 	 	 				
DINOL.	Dinolochus	 V a. C. 	 	 comicus 	 	 	 	 	 				
D. C.	Dio Cassius	 II/III d. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Epit 	Epitome Zonarae 	 	 	 				
	 	 	 	 	Epit. Xiph 	Epitome Xiphilini 	 	 	 				
D. CHR.	Dio Chrysostomus	 I/II d. C. 	 	 sophista 	 	 	 	 	 				
	 	 	 	 	Fr 	Deperditae orationis fragmenta 	 	 	 				
DIOCL. COM.	Diocles	 V/IV a. C. 	 	 comicus 	 	 	 	 	 				
DIOCL. MATH.	Diocles	 II a. C. ?	 	 mathematicus 	 	 	 	 	 				
DIOCL.	Diocles	 IV/III a. C. 	 	 medicus 	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
DIOCL. $2	Diocles	 I d. C. 	 	 rhetor 	 	 	 	 	 				
DIOD.	Diodorus	 I a. C. /	 	 epigrammaticus 	 	 	 	 	 				
DIOD. RH.	Diodorus	 	 	 rhetor 	 	 	 	 	 				
DIODORUS	Diodorus	 IV/III a. C. 	 	 scriptor Corinthiacorum	 	 	 	 	 				
	 	 	 	 	Co 	Corinthiaca 	 	 	 				
DIOD. MED.	Diodorus	 I a. C. 	 	 medicus 	 	 	 	 	 				
DIOD. ATH.	Diodorus Atheniensis	 IV a. C. 	 	 periegeta 	 	 	 	 	 				
DIODORUS CRONUS	Diodorus Cronus	 IV/III a. C. 	 	 philosophus	 	 	 	 	 				
DIOD. SARD.	Diodorus Sardensis	 I a. C. 	 	 rhetor 	 	 	 	 	 				
D. S.	Diodorus Siculus	 I a. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Fr. inc 	Fragmenta incertae sedis 	 	 	 				
DIOD. COM.	Diodorus Sinopensis	 III a. C. 	 	 comicus 	 	 	 	 	 				
DIOD. TARS.	Diodorus Tarsensis	 I a. C. 	 	 grammaticus 	 	 	 	 	 				
DIODOR. T.	Diodorus Tarsensis	 IV d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Comm. Ps 	Commentarii in Psalmos 	 	 	 				
	 	 	 	 	Gen 	Fragmenta in Ge 	 	 	 				
	 	 	 	 	Ex 	Fragmenta in Ex 	 	 	 				
	 	 	 	 	Dt 	Fragmenta in De 	 	 	 				
	 	 	 	 	Iud 	Fragmenta in Iud 	 	 	 				
	 	 	 	 	Reg 	Fragmenta in 1Re 	 	 	 				
	 	 	 	 	Synous 	Fragmenta ex libris contra Synousiastas 	 	 	 				
	 	 	 	 	Oct 	Fragmenta in Octateuchum 	 	 	 				
	 	 	 	 	Reg 	Fragmenta in Reges 	 	 	 				
	 	 	 	 	Rom 	Fragmenta in Ep. Rom 	 	 	 				
	 	 	 	 	Fat 	Excerpta de opere contra fatum 	 	 	 				
	 	 	 	 	Ps 	Fragmenta in Ps 	 	 	 				
ZON.	Diodorus Zonas	 I a. C. 	 	 rhetor 	 	 	 	 	 				
DIOGENES	Diogenes	 VI d. C. 	 	 episcopus	 	 	 	 	 				
DIOG.	Diogenes	 III a. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Pers 	Persica 	 	 	 				
DIOG. $2	Diogenes	 I a. C. /	 	 medicus 	 	 	 	 	 				
DIOG. APOLL.	Diogenes Apolloniates	 V a. C. 	 	 	 	 	 	 	 				
DIOG. ATH.	Diogenes Atheniensis	 V a. C. 	 	 tragicus 	 	 	 	 	 				
DIOG. BAB. STOIC.	Diogenes Babylonius	 II a. C. 	 	 stoicus 	 	 	 	 	 				
DIOG. CYZ.	Diogenes Cyzicenus	 IV/V d. C. 	 	 historicus 	 	 	 	 	 				
D. L.	Diogenes Laertius	 III d. C. 	 	 biographus 	 	 	 	 	 				
DIOG. OEN.	Diogenes Oenoandensis	 II d. C. 	 	 epicureus 	 	 	 	 	 				
DIOG. $3	Diogenes Sinopensis	 IV a. C. 	 	 philosophus 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistulae 	 	 	 				
	 	 	 	 	Fr 	Fragmenta tragica 	 	 	 				
DIOGENIAN. EPICUR.	Diogenianus	 II d. C. 	 	 epicureus 	 	 	 	 	 				
DIOGENIAN.	Diogenianus	 II d. C. 	 	 paroemiographus 	 	 	 	 	 				
DIOM.	Diomedes	 IV d. C. 	 	 grammaticus 	 	 	 	 	 				
DIONYS. COM.	Dionysius	 IV a. C. 	 	 comicus 	 	 	 	 	 				
DIONYSIUS	Dionysius	 II/III d. C. 	 	 epicus	 	 	 	 	 				
DIONYS.	Dionysius	 	 	 epigrammaticus 	 	 	 	 	 				
DIONYSIUS	Dionysius	 II d. C. ?	 	 sophista	 	 	 	 	 				
DIONYSIUS AIGAEUS	Dionysius Aigaeus	 	 	 medicus	 	 	 	 	 				
DION. ALEX.	Dionysius Alexandrinus	 III d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Ep. Can 	Epistula Canonica 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Fr. Gen 	Fragmenta in Ge 	 	 	 				
	 	 	 	 	Fr. 1-4 in Iob 	Fragmenta 1-4 in Iob 	 	 	 				
	 	 	 	 	Fr. Cant 	Fragmentum in Ca 	 	 	 				
	 	 	 	 	Fr. Eccl 	Fragmenta in Ec 	 	 	 				
	 	 	 	 	Fr. in Lc. 22 	Fragmenta in Eu. Luc. 22 	 	 	 				
	 	 	 	 	Ep. Paul. Sam 	Epistula ad Paulum Samosatenum 	 	 	 				
DIONYSIUS ANDRIUS	Dionysius Andrius	 	 	 epigrammaticus	 	 	 	 	 				
DION. AR.	Pseudo Dionysius Areopagita	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	CH 	de coelesti hierarchia 	 	 	 				
	 	 	 	 	EH 	de ecclesiastica hierarchia 	 	 	 				
	 	 	 	 	Ep 	Epistulae 	 	 	 				
	 	 	 	 	Myst 	de mystica theologia 	 	 	 				
DIONYS. ARG.	Dionysius Argiuus	 IV/III a. C. 	 	 historicus 	 	 	 	 	 				
DION. BYZ.	Dionysius Byzantius	 II/III d. C. 	 	 geographus 	 	 	 	 	 				
DION. CALLIPH.	Dionysius Calliphontis filius	 I a. C. ?	 	 geographus 	 	 	 	 	 				
DIONYS. CHAL.	Dionysius Chalcidensis	 IV a. C. 	 	 historicus 	 	 	 	 	 				
DIONYS. ELEG.	Dionysius Chalcus	 V a. C. 	 	 elegiacus 	 	 	 	 	 				
DION. COM. A	Dionysius Comes A	 IV d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
DION. COM. B	Dionysius Comes B	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
DION. CORIN.	Dionysius Corinthius	 II d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
DION. CYZ.	Dionysius Cyzicenus	 III/II a. C. 	 	 epigrammaticus 	 	 	 	 	 				
D. H.	Dionysius Halicarnassensis	 I a. C. 	 	 rhetor et historicus 	 	 	 	 	 				
	 	 	 	 	Rh 	Ars rhetorica 	 	 	 				
	 	 	 	 	Amm 	Epistulae ad Ammaeum 	 	 	 				
	 	 	 	 	Comp 	de compositione uerborum 	 	 	 				
	 	 	 	 	Dem 	de Demosthene 	 	 	 				
	 	 	 	 	Din 	de Dinarcho 	 	 	 				
	 	 	 	 	Imit 	de imitatione 	 	 	 				
	 	 	 	 	Is 	de Isaeo 	 	 	 				
	 	 	 	 	Isoc 	de Isocrate 	 	 	 				
	 	 	 	 	Lys 	de Lysia 	 	 	 				
	 	 	 	 	Orat. Vett 	de oratibus ueteribus 	 	 	 				
	 	 	 	 	Pomp 	Epistula ad Pompeium 	 	 	 				
	 	 	 	 	Th 	de Thucydide 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
DIONYS. STOIC.	Dionysius Heracleota	 III a. C. 	 	 stoicus 	 	 	 	 	 				
DIONYS. IAMB.	Dionysius Iambus	 III a. C. 	 	 grammaticus et poeta 	 	 	 	 	 				
DION. MIL.	Dionysius Milesius	 V a. C. 	 	 historicus 	 	 	 	 	 				
DION. MIL. $2	Dionysius Milesius	 I/II d. C. 	 	 sophista 	 	 	 	 	 				
DIONYS. OLB.	Dionysius Olbius	 heleníst. 	 	 historicus 	 	 	 	 	 				
D. P.	Dionysius Periegeta	 I/II d. C. 	 	 geographus 	 	 	 	 	 				
	 	 	 	 	 p. 409: Par 	 Paraphrasis 	 	 	 				
	 	 	 	 	p. 427: Sch 	 Scholia 	 	 	 				
	 	 	 	 	Au 	de Aucupio 	 	 	 				
DIONYSIUS RHODIUS	Dionysius Rhodius	 III a. C. 	 	 epigrammaticus	 	 	 	 	 				
DION. ROM.	Dionysius Romanus	 III d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
DIONYS. SAM.	Dionysius Samius	 II a. C. 	 	 historicus 	 	 	 	 	 				
DIONYS. SCYMN.	Dionysius Scymnaeus	 	 	 tragicus 	 	 	 	 	 				
DIONYS. SCYT.	Dionysius Scytobrachio	 III a. C. 	 	 historicus 	 	 	 	 	 				
DIONYS. MINOR	Dionysius Syracusius	 IV a. C. 	 	 elegiacus 	 	 	 	 	 				
DIONYS. TRAG.	Dionysius Syracusius	 IV a. C. 	 	 tragicus 	 	 	 	 	 				
D. T.	Dionysius Thrax	 II/I a. C. 	 	 grammaticus 	 	 	 	 	 				
	 	 	 	 	Supp 	Supplementa artis Dionysianae vetusta 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	 Sch 	 Scholia 	 	 	 				
DIONYSOPHANES	Dionysophanes	 	 	 historicus	 	 	 	 	 				
DIOPHAN.	Diophanes	 I a. C. 	 	 epigrammaticus 	 	 	 	 	 				
DIOPHANTUS	Diophantus	 	 	 comicus	 	 	 	 	 				
DIOPH. HIST.	Diophantus	 III a. C. 	 	 historicus 	 	 	 	 	 				
DIOPH.	Diophantus	 III d. C. 	 	 mathematicus 	 	 	 	 	 				
PSEUDO DIOPHANTUS	Pseudo Diophantus	 	 	 mathematicus (Ps. Dioph. )	 	 	 	 	 				
DIOPH. $2	Diophilus	 heleníst. 	 	 epicus uel epica 	 	 	 	 	 				
DIOSC.	Dioscorides	 III a. C. 	 	 epigrammaticus 	 	 	 	 	 				
DIOSC. GLOSS.	Dioscorides	 I/II d. C. 	 	 glossator 	 	 	 	 	 				
DIOSC. HIST.	Dioscorides	 IV a. C. /	 	 historicus (varios autores del mismo nombre) 	 	 	 	 	 				
DSC.	Dioscorides	 I d. C. 	 	 medicus 	 	 	 	 	 				
	 	 	 	 	Eup 	Euporista (= de simplicibus medicinis) 	 	 	 				
	 	 	 	 	Alex 	Alexipharmaca 	 	 	 				
	 	 	 	 	Ther 	Theriaca 	 	 	 				
PS. DSC.	Pseudo Dioscorides	 	 	 medicus 	 	 	 	 	 				
	 	 	 	 	Herb. Fem 	de herbis femininis 	 	 	 				
	 	 	 	 	Lap 	de lapidibus 	 	 	 				
DSC. LAT.	Dioscorides Longobardus	 	 	 	 	 	 	 	 				
DSC. PH.	Dioscorides Phacas	 I a. C. 	 	 medicus 	 	 	 	 	 				
DIOSCORUS	Dioscorus	 VI d. C. 	 	 epicus	 	 	 	 	 				
DIOSCOR. ALEX.	Dioscorus Alexandrinus	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
DIOTIMUS	Diotimus	 	 	 epicus	 	 	 	 	 				
